"142","2015-3-10","310001","沪股通","110001","人民币","16.94","58191.0","16.41","61860.0","33.35","120051.0",\N,\N,"130.0","128.97"
"230","2015-3-10","310003","港股通(沪)","110003","港元","3.7","10603.0","1.92","4707.0","5.62","15310.0",\N,\N,"105.0","102.37"
"141","2015-3-11","310001","沪股通","110001","人民币","26.66","75628.0","17.9","48202.0","44.56","123830.0",\N,\N,"130.0","120.4"
"229","2015-3-11","310003","港股通(沪)","110003","港元","3.45","9959.0","1.17","3839.0","4.62","13798.0",\N,\N,"105.0","101.91"
"140","2015-3-12","310001","沪股通","110001","人民币","38.54","105902.0","22.72","60714.0","61.26","166616.0",\N,\N,"130.0","112.81"
"228","2015-3-12","310003","港股通(沪)","110003","港元","2.92","7729.0","1.58","4096.0","4.5","11825.0",\N,\N,"105.0","102.94"
"139","2015-3-13","310001","沪股通","110001","人民币","34.23","96988.0","18.39","47224.0","52.62","144212.0",\N,\N,"130.0","113.36"
"227","2015-3-13","310003","港股通(沪)","110003","港元","3.47","11361.0","2.63","5517.0","6.1","16878.0",\N,\N,"105.0","103.41"
"138","2015-3-16","310001","沪股通","110001","人民币","31.17","81780.0","17.43","44955.0","48.6","126735.0",\N,\N,"130.0","114.8"
"226","2015-3-16","310003","港股通(沪)","110003","港元","8.24","18848.0","2.38","5215.0","10.62","24063.0",\N,\N,"105.0","97.75"
"137","2015-3-17","310001","沪股通","110001","人民币","46.79","109565.0","25.68","64332.0","72.47","173897.0",\N,\N,"130.0","106.76"
"225","2015-3-17","310003","港股通(沪)","110003","港元","7.69","17890.0","3.72","8551.0","11.41","26441.0",\N,\N,"105.0","99.76"
"136","2015-3-18","310001","沪股通","110001","人民币","42.35","95430.0","26.44","62637.0","68.79","158067.0",\N,\N,"130.0","112.6"
"224","2015-3-18","310003","港股通(沪)","110003","港元","6.58","16180.0","4.67","9202.0","11.25","25382.0",\N,\N,"105.0","101.72"
"135","2015-3-19","310001","沪股通","110001","人民币","38.8","102853.0","38.19","98164.0","76.99","201017.0",\N,\N,"130.0","127.92"
"223","2015-3-19","310003","港股通(沪)","110003","港元","5.92","13959.0","5.51","10179.0","11.43","24138.0",\N,\N,"105.0","103.19"
"134","2015-3-20","310001","沪股通","110001","人民币","49.9","106109.0","38.49","100178.0","88.39","206287.0",\N,\N,"130.0","114.51"
"222","2015-3-20","310003","港股通(沪)","110003","港元","6.5","18508.0","5.0","10308.0","11.5","28816.0",\N,\N,"105.0","102.29"
"133","2015-3-23","310001","沪股通","110001","人民币","53.92","125694.0","35.26","81665.0","89.18","207359.0",\N,\N,"130.0","108.58"
"221","2015-3-23","310003","港股通(沪)","110003","港元","9.12","20445.0","5.84","12139.0","14.96","32584.0",\N,\N,"105.0","100.02"
"132","2015-3-24","310001","沪股通","110001","人民币","44.1","99041.0","60.56","155000.0","104.66","254041.0",\N,\N,"130.0","145.52"
"220","2015-3-24","310003","港股通(沪)","110003","港元","8.33","19457.0","4.03","9530.0","12.36","28987.0",\N,\N,"105.0","99.36"
"131","2015-3-25","310001","沪股通","110001","人民币","39.54","95394.0","39.85","121243.0","79.39","216637.0",\N,\N,"130.0","129.06"
"219","2015-3-25","310003","港股通(沪)","110003","港元","6.89","16818.0","3.93","9239.0","10.82","26057.0",\N,\N,"105.0","100.84"
"130","2015-3-26","310001","沪股通","110001","人民币","35.84","84287.0","45.98","132283.0","81.82","216570.0",\N,\N,"130.0","139.17"
"218","2015-3-26","310003","港股通(沪)","110003","港元","7.49","18146.0","5.1","8500.0","12.59","26646.0",\N,\N,"105.0","101.29"
"129","2015-3-27","310001","沪股通","110001","人民币","29.53","69736.0","28.46","94471.0","57.99","164207.0",\N,\N,"130.0","127.89"
"217","2015-3-27","310003","港股通(沪)","110003","港元","8.42","19775.0","4.76","9074.0","13.18","28849.0",\N,\N,"105.0","99.89"
"128","2015-3-30","310001","沪股通","110001","人民币","37.37","72697.0","49.87","107995.0","87.24","180692.0",\N,\N,"130.0","140.85"
"216","2015-3-30","310003","港股通(沪)","110003","港元","33.28","60392.0","11.01","22252.0","44.29","82644.0",\N,\N,"105.0","79.41"
"127","2015-3-31","310001","沪股通","110001","人民币","33.59","75551.0","47.5","113953.0","81.09","189504.0",\N,\N,"130.0","142.73"
"215","2015-3-31","310003","港股通(沪)","110003","港元","31.35","49682.0","13.76","23442.0","45.11","73124.0",\N,\N,"105.0","84.46"
"94","2015-4-1","310001","沪股通","110001","人民币","31.8581","71438.0","32.0018","75942.0","63.8599","147380.0",\N,\N,"130.0","126.4149"
"93","2015-4-1","310003","港股通(沪)","110003","港元","25.6483","41095.0","7.9901","14103.0","33.6384","55198.0",\N,\N,"105.0","87.77"
"95","2015-4-2","310001","沪股通","110001","人民币","0.0","0.0","0.0","0.0","0.0","0.0",\N,\N,"130.0","130.0"
"92","2015-4-2","310003","港股通(沪)","110003","港元","42.2439","61084.0","17.7353","29263.0","59.9792","90347.0",\N,\N,"105.0","81.46"
"96","2015-4-8","310001","沪股通","110001","人民币","45.7831","117052.0","85.9932","238804.0","131.7763","355856.0",\N,\N,"130.0","165.0472"
"91","2015-4-8","310003","港股通(沪)","110003","港元","160.5712","175109.0","48.9346","54294.0","209.5058","229403.0",\N,\N,"105.0","0.0"
"97","2015-4-9","310001","沪股通","110001","人民币","34.5151","79110.0","85.3341","231035.0","119.8492","310145.0",\N,\N,"130.0","179.7856"
"90","2015-4-9","310003","港股通(沪)","110003","港元","184.631","187702.0","76.2832","77044.0","260.9142","264746.0",\N,\N,"105.0","0.0"
"98","2015-4-10","310001","沪股通","110001","人民币","32.5493","60395.0","41.3986","117947.0","73.9479","178342.0",\N,\N,"130.0","136.1433"
"89","2015-4-10","310003","港股通(沪)","110003","港元","104.2132","131209.0","47.1849","58641.0","151.3981","189850.0",\N,\N,"105.0","51.11"
"99","2015-4-13","310001","沪股通","110001","人民币","42.6422","94514.0","33.3297","89232.0","75.9719","183746.0",\N,\N,"130.0","117.941"
"88","2015-4-13","310003","港股通(沪)","110003","港元","104.8631","115139.0","85.283","86963.0","190.1461","202102.0",\N,\N,"105.0","80.71"
"100","2015-4-14","310001","沪股通","110001","人民币","37.8921","93545.0","33.6103","98241.0","71.5024","191786.0",\N,\N,"130.0","123.8353"
